wsysCd,rivCd,year,date,area,slope,population,29d,28d,27d,26d,25d,24d,23d,22d,21d,20d,19d,18d,17d,16d,15d,14d,13d,12d,11d,10d,9d,8d,7d,6d,5d,4d,3d,2d,1d,0d,damageObs
830308,8303080435,1998,1998/9/18,8.143818412,8.685714722,220807,0.50022428,1.438729351,0.460031386,0.399757814,0,0,0,130.5834104,101.7113246,0,0,0,0,1.87929441,0,0,0.651874983,16.47539193,0,0,3.142141111,4.081746128,0.166254893,0,0.688835803,1.227078866,17.62030995,222.9674408,36.01078562,0,5664000
830308,8303080466,1998,1998/9/18,26.94661697,11.49166775,264904,1.008458994,7.967703769,1.448318168,1.115166263,28.51655503,0,51.55698361,25.85052049,0,0,51.16763058,14.99770914,93.45198592,0.269755983,0,81.4158968,163.1167844,3.325560953,2.561573841,4.365285787,3.183885894,0,0,0,0,0,30.47903452,208.8616566,4.417492191,0,42815000
830308,8303080477,1998,1998/9/18,5.1078192,13.125,189591,67.54819842,35.07055349,4.25176321,0.545050321,0,0,13.56532369,61.11943206,102.8019174,74.76061437,45.1387924,9.992023215,0.16342335,0,0,0,0,0,0,0,0,0,8.840445596,47.71932906,0,8.444956343,92.47626853,205.0715103,0.293725936,8.131271988,8891000
830308,8303080479,1998,1998/9/18,17.05196973,5.677777767,289973,0,0,0.936812962,0,6.78297856,0.2883947,7.139286719,9.389545054,3.648099707,0,0,0,0.543812957,0.494202546,1.292869011,0,64.20344067,47.44132317,0,0.910118006,6.80743867,0,0,0,0.852481366,0,0,40.22359519,119.899785,0,6292000
830308,8303080502,1998,1998/9/18,18.15769642,10.72941208,66947,1.838104593,11.79680087,5.137941629,26.3272399,4.476967986,2.279027334,0.082638367,0,27.44738639,1.994892558,56.72669509,90.50537915,2.56594,0,0,0,0,0,3.267091762,47.43141326,10.54784341,0,0,0,0,0,2.78784249,26.35788596,0,0,25278000
830308,8303080512,1998,1998/9/18,8.421511506,5.012500286,66947,0,0,0,0,0.697232756,0,0.55820031,13.74254617,0,0,0,0,0,8.9285571,0,0.893819758,1.29723089,0.916956039,0,0,1.436457309,34.3424405,0.664023973,0,6.287554955,0,0,0.476458491,0,9.782353836,11680000
830308,8303080529,1998,1998/9/18,31.70941161,13.03103447,66947,0,0,0,0,1.261371953,0,0,65.22905003,0,0,0,4.681053865,0,0.852639266,3.295002529,0,3.932580547,3.068245762,3.072968787,0,37.72627051,1.367726737,0,0.806498415,0,0,0,0,0,0.459032833,13053000
830308,8303080543,1998,1998/9/18,59.39509666,12.63499832,152131,0,0.000604233,1.101179697,12.59438761,0,0.000462916,0.024655881,0.994056458,0.217978771,0.056624286,0.087879539,41.4370364,8.434022501,9.277725897,10.42425725,0,0,0,7.394303986,7.932151663,9.452646984,11.39802624,15.97921628,0,29.19194232,4.221798679,13.0289638,15.85238795,12.56601115,0,143480000
830308,8303080558,1998,1998/9/18,48.32198769,10.16122532,63202,5.636711746,3.016650982,107.0179194,21.12158011,0,2.622865149,4.217473893,1.503482831,13.37423173,0.145240154,0,0.281758538,8.835750696,11.60941657,0,0.73834054,0,0,19.92047167,7.16016227,0.385056012,0,0,9.580256298,33.04063506,22.28022168,0,38.60636162,121.6332604,14.87261073,17538000
830308,8303080561,1998,1998/9/18,7.766124001,9.683333397,29237,0,0,0,6.056358875,1.018895153,0,0,0,0,0,0,3.90487111,4.673720926,0,0,0,0,0,0,0,0,0,0,0,0,0,5.565211771,4.663052173,54.98493917,57.05452161,8177000
830308,8303080563,1998,1998/9/18,10.6516903,13.8111105,29237,0,0,3.455300472,25.57875841,10.17012168,8.964991554,0,0,1.425977257,0,0,0,0,0,0,17.95107796,12.87690615,0,0,13.68791669,22.97381413,0,0,0,0,0,1.778313972,2.255672843,58.19422113,0,90170000
830308,8303080573,1998,1998/9/18,7.416836157,13.79999828,29237,0,1.965291316,0,0,0,0,0,0,0,0,1.00978748,5.063486671,0.943169144,0,0,4.048776219,6.72454394,12.75950228,12.46756007,3.395876258,17.77441942,0,133.5703717,135.32862,0,0,0,83.43436267,76.09732106,0,6924000
830308,8303080578,1998,1998/9/18,18.85037573,10.94999981,33435,0.467130238,1.442248878,0.849472407,0.264073877,0,0,0,110.7206157,87.11188361,0,0,0,0,1.912446087,0,0.087738776,0.557479183,14.03989888,0,0,3.038282531,3.896711428,0.042214631,0,0.924006119,0.975513145,13.93178002,186.6341928,29.68239165,0,24260000
830308,8303080587,1998,1998/9/18,31.72746844,13.37812424,223026,0.048828921,2.008697904,10.60115885,0,0,17.77411942,0,9.716475143,0,0,1.585100662,2.375777226,4.596346547,4.561921343,7.422988494,0,10.15572146,4.168165727,7.230323828,0,0,0,0,0,0,0,1.29312024,229.80447,4.433433063,0,6191000
830308,8303080592,1998,1998/9/18,4.076361079,0.200000003,69459,2.704388728,1.160194964,0,1.053230373,0,5.359586077,2.068173393,0,0,0,24.71881791,101.3138253,35.00908685,0,0,0,15.30755378,2.98216362,0,0,17.4140417,2.215639495,3.282804335,13.64096185,0.092270855,0.87631799,2.517679837,35.35620998,33.62761725,0,13934000
830308,8303080644,1998,1998/9/18,41.63806103,18.0813961,112745,0,0,2.717671702,1.21580179,9.318205511,9.416424354,7.414277082,1.002735021,4.07568316,0,0.031310163,7.007551391,0,0,24.40289284,10.29931316,0,0,0,0,0,19.81290012,27.05169512,86.95745127,0,0.127175833,24.22312533,32.47136061,85.622919,0.988551395,21035000
830308,8303080661,1998,1998/9/18,12.58078502,8.308333397,104380,0,7.349410414,13.62041559,0,0,0.159340067,0,0,0.676114439,2.786580567,3.674782124,0,0,0,0,0,0.125951516,4.016124861,13.61584615,0,0,0,0,0,0,0,0,1.715192632,0.824568683,0.103378014,15303000
830308,8303080663,1998,1998/9/18,7.799870231,10.30000019,44053,0,0,0,0,0,0,1.715192632,0.824568683,0.103378014,19.56767032,7.193142246,0,0,0,0,0.366513331,0,0,0,0,26.07981664,1.035581867,0,24.5516902,52.07111605,21.6018624,2.830595936,0,0,0.182803683,6702000
830308,8303080668,1998,1998/9/18,24.5580384,6.808000088,44053,0,0,0,16.74920711,0.127869305,0,0,0,0,0,0,6.112365946,5.510522648,0,0,0,0,0,0,0,0,0,0.679262229,0,0,0,10.44577627,5.495713386,67.03084547,65.69186034,14657000
830308,8303080669,1998,1998/9/18,18.1122961,4.947618961,44053,0,2.057654829,0,0,0,0,0,0,0,0,0,4.802281008,0.183415197,0,0,8.092697278,8.29411901,15.89185299,9.014545968,4.204766976,16.71076702,0,189.4674126,175.7954955,0,0,0,118.7770676,81.8664313,0,3512000
830308,8303080670,1998,1998/9/18,12.84882664,3.661538363,44053,0.045711412,1.191367385,3.625488627,0.073823979,0,0,0,124.3687642,103.4379652,0.679519879,0,0,0,4.021562958,0,0.744491843,0.069100623,15.73224431,0.630120485,0,5.008395335,7.026312126,0,0,2.230631516,0.939985214,10.51847007,232.4611869,32.39103735,0,26405000
830308,8303080688,1998,1998/9/18,6.962703965,7.614285469,44053,0,1.252178819,9.461967106,0,0,21.11324004,0,11.7781014,0,0,1.404099203,3.340130289,5.915455801,9.0894285,6.729600094,0,14.44758055,6.92751783,12.32460303,0,0,0,0,0,0,0,2.373790704,363.5613692,4.308165335,0,7911000
830308,8303080731,1998,1998/9/18,6.45384761,6.014285564,44053,0,0,0,0,0,0,0,0,0.131476501,0.046498811,0.166457081,11.974916,1.715372982,1.759050113,27.58170978,0,74.36881301,30.65629826,0,0,51.71185801,15.44891276,93.13285803,0,0,82.91272687,163.2819107,2.405611113,1.93087699,3.068864855,19855000
830308,8303080008,1998,1998/9/26,53.68650011,7.959575176,128105,0,0,0,0,11.28062329,0,23.48326707,0,0.881988154,0,0,9.801227605,14.77953766,1.673408733,2.899631462,0,17.97040536,0,0,2.663389777,0,0,6.777254447,2.209943035,11.52525879,0.15084771,87.34960437,141.6332898,0,19.41380477,32449000
830308,8303080013,1998,1998/9/26,38.66146004,4.837209225,376321,0,0,1.688012663,0,0.815056998,0,0,0.058863356,0,6.938703446,11.90249569,0,0,2.350557826,0,0,0,7.450723029,9.273867135,0,158.9926788,0,9.17216577,38.43592977,0,0,0.029373076,0,0,0,9491000
830308,8303080018,1998,1998/9/26,13.60804662,6.669230938,128105,0,0,22.84034616,1.291253092,0,0,1.294817242,30.63892861,0,49.65367309,7.188997494,4.975318396,7.044389154,1.209571075,4.131464858,11.9642046,1.777724947,0,0,0,0,0.60802898,99.18450338,31.51884504,0.602447403,0.014419143,0,0,0.251785958,8.455200297,11784000
830308,8303080063,1998,1998/9/26,16.31747148,12.76315784,434778,0,0.018080949,1.485749008,11.85003435,0,0.010334306,0.026220855,0.811497779,0.846107031,0.076479793,0.171277884,43.27150642,8.53735817,9.357945522,10.51629974,0,0,0,9.561843499,8.184838144,9.655467483,11.66042584,17.48279104,0,30.46835958,4.681917082,13.44043069,16.22087893,12.87842294,0,1078000
830308,8303080066,1998,1998/9/26,8.812748311,11.5199995,434778,0.076479793,0.171277884,43.27150642,8.53735817,9.357945522,10.51629974,0,0,0,9.561843499,8.184838144,9.655467483,11.66042584,17.48279104,0,30.46835958,4.681917082,13.44043069,16.22087893,12.87842294,0,12.00730529,0,0,3.545732274,93.55131455,0,0,0,0,2254000
830308,8303080082,1998,1998/9/26,53.53635194,11.81923008,157011,6.039014741,2.645095584,103.0795767,16.77089639,0,2.867121429,4.874829297,1.448669098,14.9408784,0,0,0.414732839,8.667308014,12.72931003,0,0,0,0,21.57369018,7.744628358,0.390335249,0,0,9.211524483,34.39215906,21.75628894,0,40.46050087,109.5516771,12.63458335,6204000
830308,8303080083,1998,1998/9/26,19.51846784,10.17222214,359171,0,0,2.223061656,0,0,1.744755823,26.96362669,14.21681114,0,0,0,0,0,0,0,0,0,0,9.388532629,0,0.280263463,7.769455675,1.225725178,0,0,19.88449122,306.6648023,0,3.527933988,0,44247000
830308,8303080092,1998,1998/9/26,27.75810654,16.5615387,128105,0,1.151835328,0,0,0,0,0,0,0,0,0,2.55998816,0,0,0,4.043313305,4.757391811,8.65235861,8.960245792,2.516398451,14.37621351,0,111.4455887,101.284848,0,0,0,62.57744636,50.90525877,0,39312000
830308,8303080675,1998,1998/9/26,9.325125644,6.400000095,44053,0,0,0,0,0,0,16.48939981,28.94841028,53.59923722,6.316285201,81.7825881,31.56248972,1.12893073,2.021143392,0,0,0,0.997999265,16.64744008,0,0,0,0,0,0,0,54.08044289,145.8519217,0,22.64596194,1e+05
830308,8303080001,1999,1999/7/4,258.4589412,10.31877613,683427,0,0,0,0,0,0,0,0,0,0,21.7906657,16.27324025,10.54135961,36.18590964,0,29.17491244,90.10728289,37.89801743,11.97534782,1.516511055,0,0,8.934864557,62.89155922,117.9868367,63.96002466,66.79461118,16.77089719,0,0,263395000
830308,8303080051,1999,1999/7/4,2.959683258,0.266666681,245392,2.33627647,1.47851425,0,1.074983533,0.280280001,5.300840743,1.137488551,0,0,0,21.87281765,89.49728441,34.14555222,0,0,0,16.00491872,1.83005922,0,0,16.68847661,1.279411409,2.292049481,13.89199312,0.119797335,0.926497705,1.942156542,33.54100618,33.57284012,0,17110000
830308,8303080310,1999,1999/7/4,5.259400465,9.516666412,10663,0,0,0,10.23445332,0.883340996,0,0,0,0,0,0,5.195599447,5.664899797,0,0,0,0,0,0,0,0,0,0.064388072,0,0,0,7.887818278,5.819445844,64.08055236,65.14753276,14629000
830308,8303080340,1999,1999/7/4,18.71719776,14.07777786,25363,0,0,0,0,0,0,15.33071535,45.89177428,77.96093786,8.163717758,56.09290543,24.81281717,2.306836795,1.654110362,0.114557644,0,0,0.737991266,15.78209104,0,0,0,0,0,0,0,40.96351497,159.8958873,0,17.83575444,3403000
830308,8303080381,1999,1999/7/4,22.0470788,18.46666718,14219,0,2.079933127,0,0,0,0,0,0,0,0,0.754804017,5.203832408,0.819628772,0,0,5.629855214,7.774096538,14.55722814,12.07978673,3.9250232,18.44825814,0,165.0264315,160.9481649,0,0,0,100.651969,83.05999031,0,36030000
830308,8303080396,1999,1999/7/4,61.27909837,17.18500137,297320,0.350039934,1.82367117,1.97059715,0.11317897,0,0,0,126.0862475,100.7024888,0.063165755,0,0,0,2.826593979,0,0.586963287,0.525559226,16.03089446,0.062990907,0,4.159501673,5.431924907,0,0,1.581396776,1.013470004,14.33995305,213.2682275,32.2418635,0,58064000
830308,8303080480,1999,1999/7/4,3.026507874,0.233333349,66947,0,0,0,0,0,0,0,0,0.565219823,0.420790343,0.683773865,9.795840443,1.883218642,1.555700696,27.25730431,0,59.91162391,27.69485916,0,0,49.74226691,14.67226619,90.56174016,0,0,79.46230567,156.3576052,2.759953587,2.13576524,3.514299906,1999000
830308,8303080529,1999,1999/7/4,31.70941161,13.03103447,66947,72.01174659,33.18871004,7.414010499,1.234832193,0,0,10.91046298,58.44619262,102.773001,65.61568414,49.55725596,11.65496645,0,0,0,0,0,0,0,0,0,0,7.647967431,38.25074634,0,8.722936223,65.76830639,200.8568477,0.181537727,6.589668858,3604000
830308,8303080663,1999,1999/7/4,7.799870231,10.30000019,44053,0,0,1.67875765,0,1.146995986,0,0,0.37992895,0,6.502691057,11.91844777,0,0,2.31768639,0,0,0,6.590341547,9.268081379,0,146.1017255,0,7.419761571,37.67674201,0,0,0,0,0,0,24499000
830308,8303080062,2000,2000/6/29,17.88524171,9.033333778,245392,0,0,0,0,0,0,1.956661918,1.039437789,0.057227262,14.8813281,7.805899892,0,0,0,0,0.094624727,0,0,0,0,26.66821501,1.034872177,0,24.53077131,53.36855454,22.78009539,2.142586003,0,0,0.047571085,4395000
830308,8303080007,2000,2000/8/21,5.423808227,9.12857151,245392,0,0,0,20.71141047,0.059039981,0,0,0,0,0,0,6.902140141,6.157381428,0,0,0,0,0,0,0,0,0,0.892328591,0,0,0,12.68098356,6.207468032,68.38985438,67.57549045,3942000
830308,8303080001,2000,2000/9/18,258.4589412,10.31877613,683427,1.750092829,0,0,4.302896694,12.20699177,0,1.046946904,7.653866227,5.01033217,0,7.004912185,15.0438803,0,0,17.90975261,18.60629477,0,0,0,0,24.08090891,4.444095876,29.43996306,28.32907016,2.651278659,0,0,0,0,0,1639765000
830308,8303080018,2000,2000/9/18,13.60804662,6.669230938,128105,0,0,9.040864225,0,0,0,5.128187501,0,0,0,0,0.836232567,13.27202473,15.76997238,10.74374509,9.798785992,0,4.441494963,1.731640744,17.34094308,16.55466458,0.926014235,50.49989861,0,61.89770475,70.61152945,0,0,31.40419898,0,5021000
830308,8303080061,2000,2000/9/18,28.8915564,6.600000858,382917,0,1.994661164,0,0,0,0,0,0,0,0,0,4.88355359,0.092358185,0,0,8.927139693,8.415378611,16.68417177,4.757431812,3.982538708,11.46517518,0,190.8182662,179.618744,0,0,0,128.6124827,79.42806183,0,869000
830308,8303080066,2000,2000/9/18,8.812748311,11.5199995,434778,0.052257604,1.313155917,4.55573407,0,0,0,0,121.5041036,101.9812729,0.891505856,0,0,0,4.588590146,0,0.953112642,0.085402723,15.6355762,0.879991125,0,5.666109628,8.392227857,0,0,2.811699022,0.949008747,11.87640039,225.6757354,31.58149569,0,869000
830308,8303080082,2000,2000/9/18,53.53635194,11.81923008,157011,0,1.01823374,8.928930849,0,0,22.14310984,0,11.34104353,0,0,1.785417107,3.495417779,6.290151174,10.35346421,5.80176128,0,15.07900439,7.89962411,14.35223129,0,0,0,0,0,0,0,2.735891377,383.4206672,4.761910393,0,86677000
830308,8303080083,2000,2000/9/18,19.51846784,10.17222214,359171,0.853137635,0.525014197,0.046375784,1.835821904,0,0.74696634,0,0,0,26.6381474,0,0,5.211135372,1.972411698,0,5.333657536,4.660173038,0.234212353,0.023168508,0,0,0,0,0,0,0,14.91904756,172.2535791,79.54558599,0,2228000
830308,8303080089,2000,2000/9/18,3.349019398,10.10000038,128105,83.77669943,34.66876672,11.4030135,1.693898959,0,0,8.521697669,58.02158891,108.3286296,59.81230145,61.23998802,15.24801943,0,0,0,0,0,0,0,0,0,0,6.667633732,33.75765271,0,9.872278735,56.09054059,227.0015338,0.023526191,5.663526018,1140000
830308,8303080092,2000,2000/9/18,27.75810654,16.5615387,128105,0,0,0.271453684,0,8.695376078,0.600957148,6.973541357,9.993905667,1.685939633,0,0,0.13127402,0.793741417,1.072305025,1.242949266,0.026375901,46.6169559,39.20002743,0,0.359154358,4.745132152,0,0,0,0.591385444,0,0,31.49610989,112.095604,0,16210000
830308,8303080178,2000,2000/9/18,7.866937825,12.89999962,7156,0,0.051559253,1.437455654,10.40437649,0,0.014128871,0.02677478,0.595699911,0.847447619,0.053722688,0.104873953,45.54510299,8.643808379,9.505799187,10.64643164,0,0,0,12.76268461,8.232223273,9.750840054,11.85902037,18.11182927,0,32.41826706,4.950809125,13.4509714,16.25486336,12.85650157,0,23420000
830308,8303080209,2000,2000/9/18,4.235161107,15.1400013,10663,0,0,0,21.77019905,0,0,0,0,0,0,0,6.727418461,5.834240313,0,0,0,0,0,0,0,0,0,0.927520605,0,0,0,13.06592835,5.784454155,69.68111435,67.89584189,25909000
830308,8303080216,2000,2000/9/18,8.384256814,22.08333397,10663,0,16.85639968,2.826485747,0,0,0,0,3.849656434,1.851815023,0,0,0,0,1.961069519,0.966476778,5.530722873,0,44.0819003,0,0.938621313,0,0,0,0,0,0,0,0,1.840398666,0,2155000
830308,8303080238,2000,2000/9/18,9.456449897,21.3599987,10663,0,0,0,0,0,0,15.61206673,26.60388487,49.58932438,5.997750392,77.35715549,29.74864547,1.058108485,1.912042427,0,0,0,0.947230274,15.47115869,0,0,0,0,0,0,0,50.19102818,134.0911246,0,20.87049331,181753000
830308,8303080257,2000,2000/9/18,19.313153,14.14999962,10663,0,1.97172854,0,0,0,0,0,0,0,0,0,4.859253312,0,0,0,9.41911621,8.640735753,17.1753609,4.485440775,3.88829987,11.27633187,0,195.7643186,184.1347555,0,0,0,133.7832284,80.68298161,0,96250000
830308,8303080258,2000,2000/9/18,21.27895683,23.57368469,10663,0,1.057370347,4.759843698,0,0,0,0,121.3816689,102.201488,0.941902337,0,0,0,4.750479998,0,0.949920363,0,15.59828019,0.93133694,0,5.715121109,8.495487313,0,0,2.817090891,0.963223212,11.61318337,229.7228539,31.8027959,0,39996000
830308,8303080260,2000,2000/9/18,19.19001188,21.05294037,10663,0,0,0,0,0,0,0,0,0,0,0,13.16453516,1.906688212,1.893317702,27.58575602,0,78.78091624,32.02083032,0,0,51.92511719,15.97303589,91.64727574,0,0,82.64975514,161.4018344,1.938645134,1.881780499,2.840422409,6288000
830308,8303080264,2000,2000/9/18,5.121704759,18.86666679,10663,85.27044813,35.54154376,11.45856305,1.470240786,0,0,8.386283799,58.76788785,110.2120066,59.56677252,62.58369536,15.69926867,0,0,0,0,0,0,0,0,0,0,6.764972078,34.25815354,0,9.984980897,56.11690775,231.6602819,0,5.770632989,41515000
830308,8303080265,2000,2000/9/18,14.65485922,17.33076859,10663,0,0,1.870397029,0,0.955340115,0,0,0,0,7.884061054,12.63901992,0,0,2.775404582,0,0,0,8.336760733,9.837185243,0,176.5956383,0,10.52551758,41.22912953,0,0,0,0,0,0,26949000
830308,8303080266,2000,2000/9/18,4.542832653,18.18333244,10663,0,0,0,9.944637115,0,0,0,0,0,8.593777525,0,1.026612289,1.027540036,0,0,0,1.052889436,33.36912256,0,0,3.744568617,0,0,0,0,7.848884081,1.063339415,7.269265575,2.201567817,6.762627534,11728000
830308,8303080267,2000,2000/9/18,190.2784421,24.01381302,81220,0,0,1.149751364,0,0.334903648,1.58500559,28.46598788,12.60157519,0,0,0,0,0,0,0,0,0,0,7.451508718,0,0,8.224815519,0.573474069,0,0,19.22285472,262.91756,0,3.594005457,0,18136000
830308,8303080271,2000,2000/9/18,7.316833677,16.58333397,10663,0,2.026481178,0,0,0,0,0,0,0,0,0,4.963906273,0,0,0,9.26637588,8.712973583,17.21479146,5.201202247,3.973534966,12.09811446,0,196.6479212,185.0885679,0,0,0,132.7437796,81.90976868,0,18508000
830308,8303080323,2000,2000/9/18,6.234646638,15.68333435,10663,0,1.192347933,4.67825465,0,0,0,0,125.0359814,104.8006983,0.919080038,0,0,0,4.700503497,0,0.945955957,0,15.97548435,0.905370426,0,5.716813278,8.415138333,0,0,2.781095957,0.978041727,11.97334434,232.132588,32.29005345,0,7839000
830308,8303080340,2000,2000/9/18,18.71719776,14.07777786,25363,0,0,0,0,0,0,0,0,0,0,0,13.14180442,1.951870531,1.913611391,28.014883,0,78.75747885,32.26979203,0,0,52.69895374,16.15771873,93.37545608,0,0,84.08539693,164.2845603,2.045653073,1.932988966,2.942940131,14700000
830308,8303080345,2000,2000/9/18,12.10512365,15.78999901,25363,0,13.14180442,1.951870531,1.913611391,28.014883,0,78.75747885,32.26979203,0,0,52.69895374,16.15771873,93.37545608,0,0,84.08539693,164.2845603,2.045653073,1.932988966,2.942940131,2.005969211,0,0,0,0,0,29.73660082,222.8961609,5.489065414,0,12416000
830308,8303080360,2000,2000/9/18,34.81567849,18.98750114,24882,0,0,0,0,0,0,13.59228224,23.31775311,43.93898748,5.993160815,64.37256281,24.81166767,1.211015273,1.60802763,0,0,0,0.80458864,13.14141347,0,0,0,0,0,0,0,41.43025238,116.4628147,0,16.98025781,22254000
830308,8303080367,2000,2000/9/18,1.867619227,19.39999962,14219,0,1.351522861,3.851719603,0,0,0,0,105.1685753,87.9685371,0.74691394,0,0,0,3.855348073,0,0.826410227,0.059960368,13.53049211,0.738159381,0,4.882754927,7.15886469,0,0,2.426684888,0.806274026,10.526681,192.4467942,26.89786254,0,9309000
830308,8303080377,2000,2000/9/18,9.186731938,12.14444447,14700,0,0.88520512,7.623727641,0,0,19.18776069,0,9.613720731,0,0,1.572538367,2.964631393,5.421686934,8.769513257,5.03638677,0,12.90002046,6.769170443,12.42584882,0,0,0,0,0,0,0,2.330456471,328.6724309,4.177289989,0,11814000
830308,8303080381,2000,2000/9/18,22.0470788,18.46666718,14219,0,0,0,0,0,0,0,0,0.05522495,0,0,11.12237459,1.825821143,1.715721096,23.53177911,0,65.64913481,27.0898546,0,0,44.33570341,13.63467382,79.09221495,0,0,71.25319321,138.7413624,1.769056071,1.637737285,2.500053293,61143000
830308,8303080382,2000,2000/9/18,3.030386024,12.86666584,14219,0.731347548,10.66129955,6.917511024,21.8867812,2.738694111,1.775400256,0,0,22.90399038,0.48850948,50.59541921,84.36863646,9.667454702,0,0,0,0,0,2.700664858,43.87282335,9.302806033,0,0,0,0,0,2.774471605,24.19918795,0,0,4497000
830308,8303080384,2000,2000/9/18,3.931913604,11.64999962,14219,0,2.033553434,0,0,0,0,0,0,0,0,1.173397315,5.410660478,0.983507811,0,0,4.966260573,7.630703187,14.50391325,9.915147514,3.562667994,14.32495498,0,156.5851301,160.0015938,0,0,0,99.18267321,81.47419326,0,6752000
830308,8303080393,2000,2000/9/18,6.741182698,7.771428585,14700,71.28800869,29.48022726,8.896584174,1.705451675,0,0,12.06559723,57.40771731,100.5308608,64.79259451,48.02266423,11.04411904,0,0,0,0,0,0,0,0,0,0,7.643883653,35.80355068,0,8.447086827,69.10546116,198.1848625,0.505722677,6.187684367,29405000
830308,8303080395,2000,2000/9/18,123.9044647,14.27008533,175535,0,0,1.836426189,0,1.767522859,0,0,0.718798564,0,6.940441078,12.14806964,0.243280945,0,2.567864238,0,0,0,6.513875433,9.806731787,0,148.6629707,0,7.277491373,39.5196272,0,0,0,0,0,0,7574000
830308,8303080396,2000,2000/9/18,61.27909837,17.18500137,297320,0,0,0,0,0.688712023,0,0,59.20233406,0,0,0,4.979791319,0,0.614183921,3.356601268,0,3.79723779,4.449144301,3.318646596,0,39.9039092,0.16663083,0,0.340516767,0,0,0,0,0,0,12434000
830308,8303080435,2000,2000/9/18,8.143818412,8.685714722,220807,0,0,2.628939943,5.556084254,3.717698931,0,0,0,0,0,0.41434386,6.590011608,8.273739959,0,0,0.153708627,0,0,0,0,0,0,0.008132038,0.611337919,0,0,8.727571963,13.44722343,55.03836397,69.41212877,13622000
830308,8303080455,2000,2000/9/18,91.83102489,11.29195404,298339,0.306767731,0,2.876094848,23.30813849,7.5523309,9.756045759,0.892955016,2.63069852,0.922908147,0,0,0,0.228271926,0.160936494,0,31.52706603,17.24598856,0,0,13.82285345,31.34404203,0,0,0.508548524,0,0,9.335940991,5.772330572,86.48273256,0.780138933,279024000
830308,8303080459,2000,2000/9/18,16.33588569,9.905881882,189591,1.096664086,0,0,1.812729067,6.703451629,0.224751617,7.750455011,4.219350183,0.111355006,0,4.959109522,14.69459717,0,0,9.131044635,15.26143325,1.345632,0,0.022011199,0,12.59047342,5.807699638,20.93765588,32.11321098,1.414788153,0.370279352,0,0.021035011,0.068244307,1.465655478,34322000
830308,8303080466,2000,2000/9/18,26.94661697,11.49166775,264904,0.478137308,0.513701782,0,0,0,0.582153919,15.56383259,22.99197694,69.42975986,19.85354899,46.57903653,28.16591656,5.979136732,6.535313468,3.225832903,0.785514291,0.687962912,1.214110165,14.82308066,0.008657998,0,0,0,0,0,0,31.84360196,162.5663241,0,5.846162223,399800000
830308,8303080468,2000,2000/9/18,4.788096681,11.03999901,189591,0,0.166145877,0.982065166,0.091081813,0.046052005,0.106339391,0.32242282,1.023629829,0,3.665461814,7.555135264,3.259500041,1.265360239,0.008465391,0,5.183363029,8.694296933,9.355512915,2.594956802,2.715653046,5.386137763,1.27690059,85.71836152,107.3575605,0.28005947,0,0,32.92551383,43.72731669,0,47712000
830308,8303080477,2000,2000/9/18,5.1078192,13.125,189591,6.602680257,2.675778673,0.559973008,0.044905304,2.020973245,0,0,84.15055047,96.29011694,0,0.078068307,0,3.372091315,3.502634111,1.11468999,1.07691261,6.00306766,19.2552073,1.201066895,0,2.993677376,6.283562619,1.056878874,0,2.408391269,2.94495224,48.31784627,183.7238641,51.58546901,0,7164000
830308,8303080480,2000,2000/9/18,3.026507874,0.233333349,66947,0,0.013063142,0,0,0,11.27675356,5.944479963,0.030074571,0.350663524,18.57984881,0.333551945,0,4.308334166,17.04065577,0,0,0,0,0.534200192,4.778124884,2.839099467,3.578824817,0.273012848,0,0,1.408708995,29.1159066,194.1251174,46.62920671,0,40582000
830308,8303080514,2000,2000/9/18,3.331385559,8.166666985,66947,49.00946641,27.0899671,7.518193823,1.842515268,0,0,9.182876837,57.72052746,82.28857534,78.56564969,33.38373291,5.397898553,0.671640352,0,0,0,0.040416073,0.030897147,0,0,0.104592482,0,4.610534,23.19204484,0,5.48266737,58.64185615,154.6075713,1.744681014,9.419800963,1748000
830308,8303080573,2000,2000/9/18,7.416836157,13.79999828,29237,0.875245176,0,0.041831632,13.38704957,0.049804162,0,0,0,0,3.992058821,0.42090715,1.013906057,0.399541428,4.276488657,0,0,1.329699517,27.41303686,3.697313727,0.65259323,4.424660814,0.049376998,0,1.084304297,0.382119973,9.938553512,0.289572656,7.645787184,3.75471771,3.11905503,68207000
830308,8303080578,2000,2000/9/18,18.85037573,10.94999981,33435,14.35212495,1.617561902,78.06587105,22.03230635,0,1.148944799,4.993509155,0.953568834,11.28237509,6.386770876,0.444837124,1.625495817,6.170341804,13.49961917,0.211994208,2.563054398,3.395944906,0,20.87264667,9.719295939,0.419123789,0,0,14.03435949,29.95842938,21.13831293,0,34.18453654,88.74052045,17.3446856,20064000
830308,8303080584,2000,2000/9/18,34.29295162,11.84166622,33435,1.221316143,0,3.827668103,0.038918127,0,1.943591682,12.90539067,8.293697095,0.763849192,0,0,0,0,0.351367571,8.984888683,0,0,0.920091099,9.049077226,0,0.706593173,7.205918378,1.058991013,0,0.144429902,24.23562466,244.2181311,1.208966082,4.357842288,0.644352611,87240000
